seat_id,row_id,seat_number
8133,338,5
8134,338,6
8135,338,7
8136,338,8
8137,338,9
8138,338,10
8139,338,11
8140,338,12
8141,338,13
8142,338,14
8143,338,15
8144,338,16
8145,338,17
8146,338,18
8147,338,19
8148,338,20
8149,338,21
8150,338,22
8151,338,23
8152,338,24
8153,339,1
8154,339,2
8155,339,3
8156,339,4
8157,339,5
8158,339,6
8159,339,7
8160,339,8
8161,339,9
8162,339,10
8163,339,11
8164,339,12
8165,339,13
8166,339,14
8167,339,15
8168,339,16
8169,339,17
8170,339,18
8171,339,19
8172,339,20
8173,339,21
8174,339,22
8175,339,23
8176,339,24
8177,340,1
8178,340,2
8179,340,3
8180,340,4
8181,340,5
8182,340,6
8183,340,7
8184,340,8
8185,340,9
8186,340,10
8187,340,11
8188,340,12
8189,340,13
8190,340,14
8191,340,15
8192,340,16
8193,340,17
8194,340,18
8195,340,19
8196,340,20
8197,340,21
8198,340,22
8199,340,23
8200,340,24
8201,341,1
8202,341,2
8203,341,3
8204,341,4
8205,341,5
8206,341,6
8207,341,7
8208,341,8
8209,341,9
8210,341,10
8211,341,11
8212,341,12
8213,341,13
8214,341,14
8215,341,15
8216,341,16
8217,341,17
8218,341,18
8219,341,19
8220,341,20
8221,341,21
8222,341,22
8223,341,23
8224,341,24
8225,342,1
8226,342,2
8227,342,3
8228,342,4
8229,342,5
8230,342,6
8231,342,7
8232,342,8
8233,342,9
8234,342,10
8235,342,11
8236,342,12
8237,342,13
8238,342,14
8239,342,15
8240,342,16
8241,342,17
8242,342,18
8243,342,19
8244,342,20
8245,342,21
8246,342,22
8247,342,23
8248,342,24
8249,343,1
8250,343,2
8251,343,3
8252,343,4
8253,343,5
8254,343,6
8255,343,7
8256,343,8
8257,343,9
8258,343,10
8259,343,11
8260,343,12
8261,343,13
8262,343,14
8263,343,15
8264,343,16
8265,343,17
8266,343,18
8267,343,19
8268,343,20
8269,343,21
8270,343,22
8271,343,23
8272,343,24
8273,344,1
8274,344,2
8275,344,3
8276,344,4
8277,344,5
8278,344,6
8279,344,7
8280,344,8
8281,344,9
8282,344,10
8283,344,11
8284,344,12
8285,344,13
8286,344,14
8287,344,15
8288,344,16
8289,344,17
8290,344,18
8291,344,19
8292,344,20
8293,344,21
8294,344,22
8295,344,23
8296,344,24
8297,345,1
8298,345,2
8299,345,3
8300,345,4
8301,345,5
8302,345,6
8303,345,7
8304,345,8
8305,345,9
8306,345,10
8307,345,11
8308,345,12
8309,345,13
8310,345,14
8311,345,15
8312,345,16
8313,345,17
8314,345,18
8315,345,19
8316,345,20
8317,345,21
8318,345,22
8319,345,23
8320,345,24
8321,346,1
8322,346,2
8323,346,3
8324,346,4
8325,346,5
8326,346,6
8327,346,7
8328,346,8
8329,346,9
8330,346,10
8331,346,11
8332,346,12
8333,346,13
8334,346,14
8335,346,15
8336,346,16
8337,346,17
8338,346,18
8339,346,19
8340,346,20
8341,346,21
8342,346,22
8343,346,23
8344,346,24
8345,347,1
8346,347,2
8347,347,3
8348,347,4
8349,347,5
8350,347,6
8351,347,7
8352,347,8
8353,347,9
8354,347,10
8355,347,11
8356,347,12
8357,347,13
8358,347,14
8359,347,15
8360,347,16
8361,347,17
8362,347,18
8363,347,19
8364,347,20
8365,347,21
8366,347,22
8367,347,23
8368,347,24
8369,348,1
8370,348,2
8371,348,3
8372,348,4
8373,348,5
8374,348,6
8375,348,7
8376,348,8
8377,348,9
8378,348,10
8379,348,11
8380,348,12
8381,348,13
8382,348,14
8383,348,15
8384,348,16
8385,348,17
8386,348,18
8387,348,19
8388,348,20
8389,348,21
8390,348,22
8391,348,23
8392,348,24
8393,349,1
8394,349,2
8395,349,3
8396,349,4
8397,349,5
8398,349,6
8399,349,7
8400,349,8
8401,349,9
8402,349,10
8403,349,11
8404,349,12
8405,349,13
8406,349,14
8407,349,15
8408,349,16
8409,349,17
8410,349,18
8411,349,19
8412,349,20
8413,349,21
8414,349,22
8415,349,23
8416,349,24
8417,350,1
8418,350,2
8419,350,3
8420,350,4
8421,350,5
8422,350,6
8423,350,7
8424,350,8
8425,350,9
8426,350,10
8427,350,11
8428,350,12
8429,350,13
8430,350,14
8431,350,15
8432,350,16
8433,350,17
8434,350,18
8435,350,19
8436,350,20
8437,350,21
8438,350,22
8439,350,23
8440,350,24
8441,351,1
8442,351,2
8443,351,3
8444,351,4
8445,351,5
8446,351,6
8447,351,7
8448,351,8
8449,351,9
8450,351,10
8451,351,11
8452,351,12
8453,351,13
8454,351,14
8455,351,15
8456,351,16
8457,351,17
8458,351,18
8459,351,19
8460,351,20
8461,351,21
8462,351,22
8463,351,23
8464,351,24
8465,352,1
8466,352,2
8467,352,3
8468,352,4
8469,352,5
8470,352,6
8471,352,7
8472,352,8
8473,352,9
8474,352,10
8475,352,11
8476,352,12
8477,352,13
8478,352,14
8479,352,15
8480,352,16
8481,352,17
8482,352,18
8483,352,19
8484,352,20
8485,352,21
8486,352,22
8487,352,23
8488,352,24
